MID,arv_date,arv_yr,routeID,shipID,q_psgrs,avg_crss
43104,5/15/1894,1894,135,679,9,6
43167,6/28/1894,1894,135,679,14,6
43244,8/14/1894,1894,18,679,18,6
43297,9/17/1894,1894,135,679,30,6
43341,10/23/1894,1894,18,679,61,6
43383,11/30/1894,1894,18,679,23,6
82520,4/9/1894,1894,135,679,8,6
43475,2/20/1895,1895,135,679,49,5
43543,5/8/1895,1895,17,679,28,5
43576,6/11/1895,1895,18,679,56,5
43672,8/20/1895,1895,18,679,15,5
43711,9/24/1895,1895,18,679,10,5
43852,12/30/1895,1895,135,679,11,5
44151,1/4/1895,1895,18,679,81,5
82655,4/4/1895,1895,18,679,6,5
44074,6/2/1896,1896,135,679,179,5
44119,7/6/1896,1896,135,679,27,5
44208,8/10/1896,1896,135,679,20,5
44265,9/14/1896,1896,18,679,21,5
44321,10/19/1896,1896,17,679,11,5
44371,11/24/1896,1896,18,679,43,5
44422,1/6/1897,1897,135,679,55,5
44502,3/19/1897,1897,135,679,9,5
44543,4/21/1897,1897,18,679,22,5
44599,5/31/1897,1897,18,679,108,5
81518,3/8/1890,1890,18,680,54,6
81561,4/25/1890,1890,135,680,99,6
81590,5/31/1890,1890,2,680,7,6
81595,8/23/1890,1890,3,680,30,6
81647,7/14/1890,1890,3,680,38,6
81685,10/4/1890,1890,3,680,4,6
81712,11/17/1890,1890,2,680,72,6
81739,12/29/1890,1890,3,680,75,6
43035,9/18/1891,1891,135,680,344,6
81775,2/14/1891,1891,18,680,39,6
81815,4/4/1891,1891,2,680,9,6
81859,5/15/1891,1891,18,680,78,6
81905,6/26/1891,1891,18,680,10,6
81982,11/2/1891,1891,135,680,98,6
81998,12/14/1891,1891,135,680,79,6
60248,7/15/1892,1892,18,680,81,6
60288,8/26/1892,1892,18,680,57,6
82027,2/3/1892,1892,135,680,124,6
82091,4/22/1892,1892,18,680,12,6
82122,6/4/1892,1892,18,680,12,6
42720,6/23/1893,1893,135,680,291,6
42768,8/4/1893,1893,135,680,51,6
42826,9/16/1893,1893,135,680,5,6
42871,10/26/1893,1893,135,680,10,6
60021,4/1/1893,1893,18,680,87,6
82240,1/2/1893,1893,18,680,5,6
82484,12/8/1893,1893,18,680,65,6
43186,7/10/1894,1894,18,680,33,6
43251,8/17/1894,1894,135,680,40,6
43318,9/27/1894,1894,135,680,97,6
43373,11/17/1894,1894,135,680,51,6
43414,12/26/1894,1894,18,680,32,6
82533,5/1/1894,1894,18,680,59,6
82556,6/4/1894,1894,18,680,28,6
43429,1/5/1895,1895,135,680,36,5
43460,2/5/1895,1895,2,680,85,5
43605,6/29/1895,1895,2,680,39,5
43668,8/17/1895,1895,2,680,39,5
43722,9/21/1895,1895,72,680,60,5
43816,12/3/1895,1895,135,680,35,5
44167,3/21/1895,1895,18,680,85,5
43868,1/21/1896,1896,135,680,56,5
43913,2/27/1896,1896,135,680,100,5
44011,5/4/1896,1896,18,680,105,5
44079,6/12/1896,1896,135,680,50,5
44177,7/24/1896,1896,135,680,45,5
44246,9/3/1896,1896,18,680,35,5
44366,11/20/1896,1896,18,680,55,5
44410,12/26/1896,1896,135,680,26,5
44453,2/1/1897,1897,135,680,36,5
44500,3/15/1897,1897,135,680,75,5
44541,4/20/1897,1897,135,680,66,5
44592,5/26/1897,1897,18,680,60,5
81549,4/12/1890,1890,135,681,17,6
81599,8/14/1890,1890,18,681,11,6
81640,7/3/1890,1890,18,681,48,6
81678,9/29/1890,1890,18,681,25,6
81707,11/8/1890,1890,135,681,23,6
43020,7/29/1891,1891,18,681,247,6
43033,9/11/1891,1891,135,681,214,6
81765,2/7/1891,1891,18,681,112,6
81809,3/26/1891,1891,18,681,64,6
81850,5/7/1891,1891,18,681,153,6
81894,6/19/1891,1891,18,681,554,6
81993,11/23/1891,1891,135,681,186,6
60198,5/19/1892,1892,18,681,24,6
60235,6/30/1892,1892,18,681,1,6
60276,8/10/1892,1892,18,681,117,6
82004,1/4/1892,1892,18,681,107,6
82039,2/19/1892,1892,18,681,80,6
82081,4/7/1892,1892,18,681,77,6
42752,7/24/1893,1893,18,681,72,6
42884,11/7/1893,1893,135,681,24,6
42927,12/20/1893,1893,18,681,13,6
82278,3/16/1893,1893,18,681,22,6
82325,5/4/1893,1893,18,681,154,6
82444,6/14/1893,1893,18,681,12,6
82466,8/28/1893,1893,18,681,52,6
82472,10/2/1893,1893,18,681,7,6
42963,1/31/1894,1894,135,681,28,6
42990,3/12/1894,1894,135,681,8,6
43123,5/28/1894,1894,18,681,30,6
43174,7/2/1894,1894,18,681,19,6
43231,8/6/1894,1894,18,681,45,6
43289,9/10/1894,1894,30,681,30,6
82528,4/23/1894,1894,18,681,68,6
82609,10/16/1894,1894,18,681,122,6
82634,11/22/1894,1894,18,681,23,6
43521,4/8/1895,1895,135,681,121,5
43552,5/13/1895,1895,18,681,59,5
43586,6/17/1895,1895,18,681,55,5
43675,8/26/1895,1895,18,681,16,5
43721,9/30/1895,1895,135,681,17,5
43776,11/4/1895,1895,135,681,2,5
82687,7/28/1895,1895,18,681,38,5
43875,1/27/1896,1896,135,681,15,5
43919,3/2/1896,1896,135,681,75,5
43964,4/7/1896,1896,18,681,79,5
44022,5/11/1896,1896,18,681,222,5
44085,6/15/1896,1896,18,681,59,5
44142,7/20/1896,1896,18,681,31,5
44228,8/24/1896,1896,18,681,29,5
44288,9/28/1896,1896,18,681,7,5
44345,11/2/1896,1896,18,681,15,5
44399,12/15/1896,1896,135,681,55,5
44439,1/19/1897,1897,135,681,40,5
44516,3/29/1897,1897,135,681,120,5
44553,4/30/1897,1897,18,681,15,5
44624,6/14/1897,1897,18,681,86,5
81856,5/13/1891,1891,49,682,1,6
81906,6/27/1891,1891,95,683,3,6
81939,9/7/1891,1891,95,683,4,6
82068,3/26/1892,1892,95,683,1,6
82092,4/25/1892,1892,95,683,1,6
82134,6/18/1892,1892,95,683,3,6
82176,8/27/1892,1892,95,683,3,6
82200,10/24/1892,1892,95,683,1,6
82318,4/24/1893,1893,95,683,2,6
82356,5/20/1893,1893,95,683,5,6
82390,7/17/1893,1893,95,683,14,6
82446,6/17/1893,1893,95,683,2,6
82462,8/19/1893,1893,95,683,5,6
82468,9/16/1893,1893,95,683,6,6
82474,10/14/1893,1893,95,683,8,6
43310,9/22/1894,1894,95,683,1,6
82548,5/21/1894,1894,95,683,1,6
82579,7/14/1894,1894,95,683,5,6
82613,10/20/1894,1894,95,683,1,6
82631,11/19/1894,1894,95,683,1,6
82668,6/10/1895,1895,95,683,2,5
82680,7/8/1895,1895,95,683,4,5
82688,8/7/1895,1895,95,683,3,5
44263,9/12/1896,1896,95,683,6,5
82726,2/3/1896,1896,95,683,2,5
82756,4/13/1896,1896,95,683,12,5
82767,5/11/1896,1896,95,683,5,5
82785,6/8/1896,1896,95,683,1,5
82826,10/10/1896,1896,95,683,2,5
82840,11/14/1896,1896,95,683,10,5
44598,5/31/1897,1897,95,683,2,5
82888,3/29/1897,1897,95,683,3,5
82909,5/3/1897,1897,95,683,7,5
42158,12/24/1891,1891,95,684,40,6
81977,10/29/1891,1891,85,684,1,6
42238,4/11/1892,1892,85,684,155,6
60264,7/30/1892,1892,83,684,1,6
82037,2/17/1892,1892,95,684,24,6
82123,6/6/1892,1892,85,684,137,6
43191,7/14/1894,1894,44,684,14,6
44028,5/16/1896,1896,143,684,1,5
44384,12/3/1896,1896,140,684,4,5
82019,1/30/1892,1892,123,685,260,6
82108,5/13/1892,1892,45,686,5,6
82175,8/25/1892,1892,118,687,1,6
82271,3/11/1893,1893,138,688,4,6
82375,6/17/1893,1893,95,689,1,6
82587,8/6/1894,1894,95,690,1,6
800061,5/25/1880,1880,110,691,4,7
800310,11/26/1881,1881,110,691,1,7
36650,5/30/1882,1882,110,691,26,7
37226,3/28/1883,1883,110,691,15,7
37368,6/6/1883,1883,64,691,18,7
37427,7/10/1883,1883,110,691,5,7
37589,1/2/1884,1884,110,691,4,7
38027,1/15/1885,1885,104,691,1,7
38068,2/18/1885,1885,104,691,1,7
38198,6/1/1885,1885,110,691,21,7
38249,7/8/1885,1885,110,691,6,7
38301,8/11/1885,1885,110,691,24,7
38446,11/25/1885,1885,104,691,1,7
80656,4/30/1885,1885,110,691,2,7
38574,3/9/1886,1886,110,691,9,7
38716,6/23/1886,1886,110,691,17,7
38772,7/27/1886,1886,110,691,88,7
38888,10/6/1886,1886,110,691,136,7
38937,11/11/1886,1886,110,691,30,7
38991,12/22/1886,1886,110,691,20,7
39040,1/27/1887,1887,110,691,5,7
39087,3/3/1887,1887,110,691,16,7
39130,4/6/1887,1887,110,691,18,7
39173,5/11/1887,1887,110,691,26,7
39300,7/20/1887,1887,110,691,66,7
39369,8/24/1887,1887,110,691,23,7
39421,9/27/1887,1887,110,691,64,7
40280,1/11/1888,1888,110,691,22,6
40317,2/14/1888,1888,110,691,43,6
40374,3/22/1888,1888,110,691,41,6
40421,4/25/1888,1888,110,691,86,6
40540,7/2/1888,1888,110,691,166,6
40605,8/8/1888,1888,110,691,21,6
40662,9/11/1888,1888,110,691,36,6
40705,10/16/1888,1888,110,691,50,6
40754,11/22/1888,1888,110,691,55,6
40801,12/27/1888,1888,110,691,39,6
40849,2/5/1889,1889,104,691,17,6
40883,3/5/1889,1889,110,691,24,6
40986,5/15/1889,1889,110,691,179,6
41048,6/20/1889,1889,110,691,101,6
41101,7/24/1889,1889,110,691,72,6
41152,8/27/1889,1889,110,691,23,6
41251,11/6/1889,1889,110,691,19,6
41437,5/14/1890,1890,110,691,54,6
41549,7/23/1890,1890,110,691,73,6
41588,8/26/1890,1890,110,691,194,6
41734,2/20/1891,1891,110,691,70,6
41837,5/21/1891,1891,110,691,53,6
41982,8/12/1891,1891,110,691,190,6
42043,9/23/1891,1891,110,691,156,6
42102,11/4/1891,1891,104,691,29,6
42362,6/29/1891,1891,104,691,96,6
42394,12/18/1891,1891,110,691,57,6
732,9/26/1892,1892,110,691,58,6
42222,3/30/1892,1892,110,691,71,6
42302,1/20/1892,1892,110,691,77,6
42422,2/4/1892,1892,110,691,83,6
42444,5/5/1892,1892,110,691,56,6
42478,6/16/1892,1892,110,691,204,6
42499,7/27/1892,1892,110,691,128,6
800203,6/6/1881,1881,110,692,1,7
36885,9/18/1882,1882,110,692,2,7
37410,6/25/1883,1883,110,692,14,7
37577,12/18/1883,1883,110,692,3,7
37926,10/13/1884,1884,110,692,7,7
38031,1/20/1885,1885,110,692,2,7
38113,3/31/1885,1885,110,692,2,7
38457,12/1/1885,1885,110,692,5,7
38486,12/28/1885,1885,104,692,5,7
38580,3/16/1886,1886,110,692,1,7
38673,5/24/1886,1886,110,692,13,7
38726,6/28/1886,1886,110,692,60,7
38782,8/2/1886,1886,110,692,44,7
38835,9/6/1886,1886,110,692,6,7
38899,10/11/1886,1886,110,692,107,7
38943,11/16/1886,1886,110,692,218,7
39002,12/27/1886,1886,110,692,79,7
39048,2/2/1887,1887,110,692,15,7
39093,3/8/1887,1887,110,692,48,7
39133,4/11/1887,1887,110,692,3,7
39178,5/16/1887,1887,110,692,25,7
39246,6/20/1887,1887,110,692,46,7
39308,7/25/1887,1887,110,692,19,7
39372,8/29/1887,1887,110,692,105,7
40145,10/3/1887,1887,104,692,41,7
40193,11/9/1887,1887,110,692,81,7
40378,3/26/1888,1888,110,692,21,6
40430,4/30/1888,1888,110,692,58,6
40487,6/4/1888,1888,110,692,137,6
40560,7/9/1888,1888,110,692,86,6
40614,8/13/1888,1888,110,692,71,6
40671,9/18/1888,1888,110,692,28,6
40711,10/22/1888,1888,110,692,100,6
40760,11/27/1888,1888,110,692,38,6
40810,1/2/1889,1889,110,692,16,6
40846,2/4/1889,1889,110,692,31,6
40889,3/11/1889,1889,110,692,17,6
40946,4/17/1889,1889,110,692,30,6
40992,5/20/1889,1889,110,692,103,6
41054,6/25/1889,1889,110,692,74,6
41109,7/29/1889,1889,110,692,74,6
41158,9/2/1889,1889,110,692,51,6
41209,10/7/1889,1889,110,692,29,6
41256,11/11/1889,1889,110,692,36,6
41539,7/14/1890,1890,110,692,101,6
41619,9/22/1890,1890,110,692,82,6
41681,12/1/1890,1890,104,692,85,6
41787,4/13/1891,1891,110,692,161,6
41861,6/8/1891,1891,110,692,160,6
41904,7/6/1891,1891,110,692,158,6
41967,8/3/1891,1891,110,692,129,6
42003,8/31/1891,1891,110,692,73,6
42052,9/28/1891,1891,110,692,176,6
42092,10/27/1891,1891,110,692,34,6
42387,11/23/1891,1891,110,692,84,6
42235,4/11/1892,1892,110,692,80,6
42262,5/9/1892,1892,110,692,25,6
42409,2/5/1892,1892,110,692,46,6
42465,6/6/1892,1892,110,692,133,6
42490,7/5/1892,1892,110,692,159,6
60266,8/1/1892,1892,110,692,117,6
60290,8/29/1892,1892,110,692,149,6
43111,5/21/1894,1894,110,692,7,6
800318,12/16/1881,1881,104,693,1,7
37164,2/26/1883,1883,110,693,24,7
37377,6/11/1883,1883,110,693,24,7
37895,9/22/1884,1884,110,693,1,7
38054,2/9/1885,1885,110,693,11,7
38429,11/16/1885,1885,110,693,1,7
38477,12/21/1885,1885,110,693,4,7
38559,3/2/1886,1886,110,693,14,7
38649,5/10/1886,1886,110,693,13,7
38698,6/14/1886,1886,110,693,149,7
38758,7/19/1886,1886,110,693,95,7
38814,8/23/1886,1886,110,693,47,7
38871,9/27/1886,1886,110,693,182,7
38926,11/1/1886,1886,110,693,88,7
38981,12/15/1886,1886,110,693,86,7
39025,1/18/1887,1887,110,693,21,7
39074,2/21/1887,1887,110,693,18,7
39122,3/28/1887,1887,110,693,14,7
39220,6/6/1887,1887,110,693,66,7
39282,7/11/1887,1887,110,693,70,7
39355,8/15/1887,1887,110,693,40,7
40178,10/24/1887,1887,110,693,14,7
40235,12/5/1887,1887,110,693,96,7
40359,3/14/1888,1888,110,693,34,6
40408,4/16/1888,1888,110,693,32,6
40465,5/21/1888,1888,110,693,22,6
40523,6/25/1888,1888,110,693,146,6
40589,7/30/1888,1888,110,693,52,6
40695,10/8/1888,1888,110,693,9,6
40741,11/12/1888,1888,110,693,56,6
40923,4/1/1889,1889,110,693,23,6
40968,5/6/1889,1889,110,693,1,6
41030,6/10/1889,1889,110,693,165,6
41087,6/16/1889,1889,110,693,52,6
41139,8/19/1889,1889,110,693,38,6
41191,9/23/1889,1889,110,693,34,6
41238,10/28/1889,1889,110,693,13,6
81469,12/1/1889,1889,104,693,30,6
41444,5/26/1890,1890,110,693,139,6
41516,6/30/1890,1890,110,693,70,6
41562,8/4/1890,1890,110,693,75,6
41600,9/8/1890,1890,104,693,95,6
41803,4/27/1891,1891,110,693,58,6
41883,6/22/1891,1891,110,693,144,6
41928,7/20/1891,1891,110,693,127,6
41952,8/17/1891,1891,110,693,113,6
42025,9/14/1891,1891,110,693,112,6
42072,10/13/1891,1891,104,693,127,6
42109,11/9/1891,1891,110,693,71,6
42273,5/23/1892,1892,110,693,78,6
42291,6/20/1892,1892,118,693,55,6
42305,7/18/1892,1892,110,693,89,6
42319,8/16/1892,1892,110,693,57,6
42721,6/26/1893,1893,104,693,7,6
42835,9/26/1893,1893,110,693,1,6
900010,2/2/1852,1852,104,694,2,12
900268,9/27/1852,1852,104,694,1,12
900563,10/26/1853,1853,104,694,6,12
900630,4/5/1854,1854,104,694,2,12
900719,8/16/1854,1854,104,694,10,12
9839,8/23/1861,1861,104,694,2,10
900027,3/3/1852,1852,104,695,1,12
900143,6/11/1852,1852,104,695,2,12
7697,12/3/1853,1853,104,695,5,12
901042,9/15/1856,1856,104,695,6,11
9127,11/16/1857,1857,95,695,4,11
900038,3/22/1852,1852,104,696,3,12
900045,3/27/1852,1852,104,697,4,12
900077,4/24/1852,1852,104,698,1,12
900078,4/26/1852,1852,104,699,2,12
900264,9/27/1852,1852,104,699,9,12
900337,2/16/1853,1853,104,699,4,12
900901,10/15/1855,1855,104,699,3,11
900082,4/27/1852,1852,104,700,3,12
900140,6/10/1852,1852,104,701,1,12
900188,7/19/1852,1852,104,702,3,12
900254,9/16/1852,1852,104,703,1,12
900263,9/27/1852,1852,104,704,4,12
900293,11/2/1852,1852,104,705,9,12
901113,3/17/1857,1857,104,705,10,11
901724,8/7/1861,1861,104,705,3,10
900309,11/30/1852,1852,104,706,1,12
900328,2/3/1853,1853,104,707,1,12
900330,2/3/1853,1853,104,708,2,12
900333,2/8/1853,1853,104,709,2,12
900956,3/24/1856,1856,104,709,3,11
900341,2/21/1853,1853,104,710,1,12
900844,5/29/1855,1855,104,710,133,11
900366,3/21/1853,1853,104,711,13,12
900542,9/28/1853,1853,104,711,3,12
900381,4/19/1853,1853,104,712,1,12
900499,8/13/1853,1853,104,712,1,12
900786,12/19/1854,1854,104,712,4,12
900433,6/1/1853,1853,104,713,1,12
900570,11/9/1853,1853,104,713,13,12
900445,6/4/1853,1853,104,714,1,12
900462,6/24/1853,1853,104,715,1,12
900475,7/13/1853,1853,104,716,1,12
900481,7/18/1853,1853,104,717,3,12
900694,7/8/1854,1854,104,717,2,12
900808,2/26/1855,1855,104,717,79,11
900922,11/22/1855,1855,104,717,1,11
901031,8/25/1856,1856,104,717,20,11
900482,7/18/1853,1853,104,718,2,12
900763,10/25/1854,1854,104,718,9,12
900496,8/9/1853,1853,104,719,1,12
900828,5/8/1855,1855,104,719,12,11
900504,8/15/1853,1853,104,720,4,12
900510,8/22/1853,1853,104,721,6,12
8661,7/2/1856,1856,112,721,3,11
900513,8/25/1853,1853,104,722,9,12
900516,8/30/1853,1853,104,723,6,12
10208,2/3/1864,1864,21,723,1,10
10425,3/27/1865,1865,21,723,1,9
10476,7/3/1865,1865,21,723,3,9
33673,11/16/1874,1874,21,723,39,8
60605,9/17/1881,1881,86,723,42,7
60635,11/18/1881,1881,83,723,124,7
15932,7/27/1882,1882,19,723,3,7
15941,9/7/1882,1882,19,723,2,7
15951,12/2/1882,1882,19,723,15,7
36405,1/23/1882,1882,83,723,29,7
15955,1/29/1883,1883,19,723,1,7
15973,5/27/1883,1883,19,723,4,7
16018,10/10/1883,1883,19,723,5,7
16024,11/23/1883,1883,19,723,3,7
15992,2/27/1884,1884,19,723,2,7
15998,4/4/1884,1884,19,723,2,7
16006,5/12/1884,1884,19,723,12,7
16027,6/25/1884,1884,19,723,19,7
16043,10/23/1884,1884,19,723,45,7
37732,5/9/1884,1884,21,723,23,7
37774,6/5/1884,1884,110,723,18,7
16052,2/8/1885,1885,19,723,13,7
16055,3/18/1885,1885,19,723,3,7
16063,7/22/1885,1885,19,723,39,7
16066,10/15/1885,1885,19,723,7,7
16069,12/12/1885,1885,19,723,6,7
16073,2/6/1886,1886,19,723,7,7
16074,3/28/1886,1886,19,723,1,7
16088,6/24/1886,1886,19,723,12,7
38601,4/9/1886,1886,104,723,30,7
38822,8/27/1886,1886,104,723,101,7
38850,9/13/1886,1886,21,723,5,7
38865,9/24/1886,1886,104,723,55,7
16122,5/4/1887,1887,19,723,40,7
16130,6/7/1887,1887,19,723,175,7
16144,9/7/1887,1887,19,723,118,7
16152,10/18/1887,1887,19,723,47,7
16161,11/30/1887,1887,19,723,62,7
16169,1/26/1888,1888,19,723,14,6
16174,3/10/1888,1888,19,723,46,6
16182,4/17/1888,1888,19,723,48,6
16188,5/20/1888,1888,19,723,103,6
16196,6/27/1888,1888,19,723,109,6
16203,8/14/1888,1888,19,723,129,6
16211,9/25/1888,1888,19,723,36,6
16218,11/8/1888,1888,19,723,100,6
16224,12/21/1888,1888,19,723,50,6
16228,2/6/1889,1889,19,723,34,6
16231,3/22/1889,1889,19,723,81,6
16245,6/5/1889,1889,19,723,343,6
16257,9/3/1889,1889,19,723,128,6
16264,10/16/1889,1889,19,723,52,6
16279,1/29/1890,1890,19,723,40,6
16283,3/12/1890,1890,19,723,102,6
16289,4/23/1890,1890,19,723,13,6
16296,4/4/1890,1890,19,723,244,6
16305,7/16/1890,1890,19,723,121,6
16312,9/4/1890,1890,19,723,122,6
16326,11/27/1890,1890,19,723,99,6
16330,1/3/1891,1891,19,723,112,6
16334,2/14/1891,1891,19,723,19,6
16343,4/2/1891,1891,19,723,87,6
16365,7/22/1891,1891,19,723,217,6
42374,9/17/1891,1891,135,723,214,6
42228,4/5/1892,1892,21,723,202,6
42289,6/15/1892,1892,21,723,330,6
42342,12/6/1892,1892,21,723,24,6
60293,8/29/1892,1892,21,723,9,6
42810,9/6/1893,1893,21,723,425,6
42867,10/24/1893,1893,21,723,89,6
60058,3/21/1893,1893,21,723,48,6
60073,5/4/1893,1893,21,723,287,6
42943,1/1/1894,1894,21,723,95,6
42972,2/13/1894,1894,21,723,76,6
43060,4/9/1894,1894,41,723,1,6
900527,9/12/1853,1853,104,724,27,12
900536,9/19/1853,1853,104,725,4,12
900725,8/28/1854,1854,104,725,9,12
900537,9/19/1853,1853,104,726,1,12
900566,10/31/1853,1853,104,727,3,12
900716,8/11/1854,1854,104,727,2,12
900611,1/11/1854,1854,104,728,29,12
900658,5/12/1854,1854,104,728,1,12
900620,2/15/1854,1854,104,729,2,12
900709,8/4/1854,1854,104,729,12,12
900653,5/6/1854,1854,104,730,7,12
900703,7/27/1854,1854,104,731,9,12
900727,9/4/1854,1854,104,732,4,12
901050,9/27/1856,1856,104,732,2,11
901733,9/16/1861,1861,104,732,1,10
900734,9/16/1854,1854,104,733,7,12
900936,12/24/1855,1855,104,733,2,11
900746,10/4/1854,1854,104,734,8,12
900748,10/11/1854,1854,104,735,14,12
900857,6/22/1855,1855,104,735,4,11
900758,10/24/1854,1854,104,736,1,12
900761,10/24/1854,1854,104,737,1,12
900769,10/27/1854,1854,104,738,2,12
900792,12/23/1854,1854,104,739,2,12
900811,3/19/1855,1855,104,740,2,11
900875,8/6/1855,1855,104,740,1,11
901107,2/14/1857,1857,104,740,14,11
900812,3/29/1855,1855,104,741,1,11
900819,4/23/1855,1855,104,742,1,11
900850,6/16/1855,1855,104,743,1,11
900949,3/17/1856,1856,104,743,1,11
900858,6/23/1855,1855,104,744,1,11
900867,7/20/1855,1855,104,745,6,11
900872,7/26/1855,1855,104,746,1,11
901028,8/22/1856,1856,104,746,2,11
901090,1/2/1857,1857,104,746,3,11
900874,7/31/1855,1855,104,747,2,11
900961,4/23/1856,1856,104,747,4,11
900885,9/15/1855,1855,104,748,2,11
901001,7/9/1856,1856,104,748,3,11
901083,11/29/1856,1856,104,748,3,11
900891,9/21/1855,1855,104,749,1,11
900900,10/6/1855,1855,104,750,1,11
900914,10/30/1855,1855,104,751,2,11
900925,12/8/1855,1855,104,752,4,11
900937,12/24/1855,1855,104,753,4,11
900954,3/22/1856,1856,104,754,1,11
900970,5/19/1856,1856,104,755,4,11
901269,3/22/1858,1858,104,755,1,11
900974,5/22/1856,1856,104,756,1,11
900986,6/13/1856,1856,104,757,1,11
900988,6/23/1856,1856,104,758,2,11
901007,7/21/1856,1856,104,759,5,11
901026,8/21/1856,1856,104,760,4,11
21223,11/7/1876,1876,105,760,1,7
60360,4/20/1880,1880,104,760,144,7
60526,5/23/1881,1881,104,760,47,7
80282,4/19/1881,1881,104,760,95,7
36433,2/15/1882,1882,104,760,12,7
36487,3/20/1882,1882,104,760,5,7
40610,8/10/1888,1888,110,760,21,6
40895,3/14/1889,1889,110,760,7,6
40956,4/25/1889,1889,110,760,65,6
41176,9/12/1889,1889,110,760,24,6
41218,10/12/1889,1889,110,760,25,6
41252,11/7/1889,1889,110,760,16,6
41487,6/12/1890,1890,110,760,25,6
41528,7/10/1890,1890,110,760,19,6
41573,8/13/1890,1890,110,760,3,6
41603,9/10/1890,1890,104,760,2,6
41726,2/12/1891,1891,110,760,51,6
41901,7/2/1891,1891,110,760,22,6
41934,7/30/1891,1891,110,760,25,6
42082,10/22/1891,1891,110,760,66,6
42123,11/19/1891,1891,110,760,89,6
42491,7/7/1892,1892,110,760,37,6
42716,2/16/1893,1893,110,760,13,6
901029,8/22/1856,1856,104,761,8,11
33960,11/17/1875,1875,104,761,1,7
33984,12/22/1875,1875,104,761,6,7
901030,8/23/1856,1856,104,762,1,11
901057,10/6/1856,1856,104,763,1,11
901103,2/6/1857,1857,104,763,1,11
901062,10/20/1856,1856,104,764,2,11
901108,2/15/1857,1857,104,764,4,11
901082,11/29/1856,1856,104,765,1,11
901092,1/5/1857,1857,104,766,12,11
33852,7/10/1875,1875,6,766,7,7
33893,8/27/1875,1875,6,766,1,7
34202,9/26/1876,1876,6,766,2,7
21251,8/28/1877,1877,7,766,9,7
21293,7/29/1878,1878,7,766,4,7
21303,10/28/1878,1878,7,766,14,7
34918,9/12/1878,1878,6,766,1,7
21325,5/5/1879,1879,7,766,1,7
21332,6/24/1879,1879,7,766,724,7
35439,10/13/1879,1879,6,766,36,7
21375,5/9/1880,1880,7,766,3,7
21404,9/12/1880,1880,7,766,11,7
80059,6/21/1880,1880,6,766,9,7
80117,12/8/1880,1880,6,766,13,7
36034,4/18/1881,1881,6,766,4,7
36092,5/28/1881,1881,6,766,9,7
36228,9/16/1881,1881,6,766,18,7
60485,3/7/1881,1881,6,766,44,7
60559,7/4/1881,1881,6,766,44,7
60584,8/11/1881,1881,6,766,25,7
60622,10/29/1881,1881,6,766,118,7
60653,12/14/1881,1881,6,766,41,7
21515,5/13/1882,1882,7,766,57,7
21526,6/22/1882,1882,7,766,18,7
37066,12/22/1882,1882,6,766,3,7
80319,4/5/1882,1882,6,766,58,7
37376,6/11/1883,1883,6,766,2,7
37498,10/12/1883,1883,6,766,1,7
80446,11/26/1883,1883,6,766,1,7
37596,1/7/1884,1884,6,766,4,7
37683,3/31/1884,1884,6,766,2,7
80466,2/19/1884,1884,6,766,7,7
38495,1/2/1886,1886,6,766,3,7
901102,2/5/1857,1857,104,767,1,11
901371,3/18/1859,1859,104,767,1,11
901149,5/18/1857,1857,112,768,10,11
9826,8/5/1861,1861,83,768,3,10
34103,6/17/1876,1876,68,768,7,7
34199,9/21/1876,1876,68,768,6,7
34291,1/29/1877,1877,68,768,8,7
35273,6/30/1879,1879,112,768,1,7
80034,4/27/1880,1880,112,768,1,7
80053,6/7/1880,1880,112,768,5,7
80072,7/15/1880,1880,112,768,7,7
80085,8/26/1880,1880,112,768,18,7
80102,10/7/1880,1880,112,768,12,7
36040,4/25/1881,1881,112,768,548,7
36255,9/29/1881,1881,112,768,16,7
36328,11/17/1881,1881,112,768,31,7
60491,3/16/1881,1881,112,768,33,7
80151,8/15/1881,1881,112,768,5,7
40993,5/20/1889,1889,83,768,108,6
901708,6/4/1861,1861,104,769,2,10
901723,8/5/1861,1861,104,770,3,10
901923,5/20/1863,1863,104,771,1,10
902110,6/7/1864,1864,132,772,1,10
903276,12/28/1868,1868,68,773,1,9
13052,7/18/1846,1846,103,774,1,13
900612,1/11/1854,1854,104,774,3,12
900794,1/3/1855,1855,104,774,8,11
901134,4/20/1857,1857,104,774,1,11
37762,5/27/1884,1884,110,775,47,7
37848,8/18/1884,1884,110,775,19,7
37882,9/15/1884,1884,110,775,3,7
37927,10/13/1884,1884,110,775,18,7
34683,2/21/1878,1878,112,776,7,7
60378,5/21/1880,1880,60,776,39,7
80125,12/27/1880,1880,112,776,20,7
80255,11/15/1880,1880,112,776,16,7
60396,6/25/1880,1880,14,776,10,7
35979,3/1/1881,1881,112,776,8,7
36022,4/11/1881,1881,112,776,15,7
